lambda_um,T_H2O,A_H2O_dbm
5.954999999999958,0.8472314565169428,0.7199792785558695
5.964999999999958,0.698955226478105,1.5555064330478987
5.974999999999958,0.8615603383281393,0.6471430186617555
5.984999999999958,0.6750251552710781,1.7068004258844542
5.9949999999999575,0.7126210503065138,1.4714135305301403
6.004999999999957,0.9752893482884771,0.10866518945083076
6.014999999999957,0.7129846494834807,1.4691982038149265
6.024999999999957,0.9799515940161194,0.08795376318625103
6.034999999999957,0.9435160595436429,0.25250703329650004
6.044999999999956,0.36681195477299655,4.355565186744828
6.054999999999956,0.5606491229097545,2.513088529296353
6.064999999999956,0.7069263477261445,1.5062583152467686
6.074999999999956,0.5204091020042284,2.836551161926156
6.0849999999999556,0.9470453991075252,0.23629201451540835
6.094999999999955,0.9574097996625942,0.18902131567243355
6.104999999999955,0.7865720726045387,1.042614773631605
6.114999999999955,0.44261581049654125,3.5397307687788326
6.124999999999955,0.9645297869076046,0.15684355796299554
6.1349999999999545,0.9773423721705126,0.09953272210029102
6.144999999999954,0.8003832860468574,0.9670198906807331
6.154999999999954,0.7710053829781245,1.1294258979659857
6.164999999999954,0.8480858779593602,0.7156016845617131
6.174999999999954,0.9578072654336911,0.1872187294616401
6.184999999999953,0.5354826596900926,2.7125458818009824
6.194999999999953,0.9598311329042338,0.17805167480038192
6.204999999999953,0.9874930649591245,0.05465945686879283
6.214999999999953,0.919458527561965,0.36467854960090634
6.224999999999953,0.9492909179739717,0.22600674075113036
6.234999999999952,0.95630775576867,0.19402322030035557
6.244999999999952,0.9745754632883649,0.11184526971356834
6.254999999999952,0.9980430954430654,0.00850705497165662
6.264999999999952,0.9748227583491628,0.11074340268926834
6.2749999999999515,0.9526642351106551,0.2106013874550799
6.284999999999951,0.9794030278028493,0.09038557703917574
6.294999999999951,0.9879967178446054,0.05244498149562431
6.304999999999951,0.9972489658194508,0.011964053958001472
6.314999999999951,0.9923344786261292,0.0334191883606728
6.32499999999995,0.9899448527959985,0.04388998123133797
6.33499999999995,0.9266618689223597,0.330787073331747
6.34499999999995,0.4910184814690028,3.089021611378249
6.35499999999995,0.9497281794557156,0.22400675820979296
6.36499999999995,0.8374322464338747,0.7705032004060932
6.374999999999949,0.6780722738832599,1.6872401339571355
6.384999999999949,0.9077059431453534,0.42054821030543005
6.394999999999949,0.8547902297550988,0.6814045046175508
6.404999999999949,0.6445061475164048,1.9077293584398534
6.4149999999999485,0.18649948013265724,7.293223744495721
6.424999999999948,0.6988619153332172,1.5560862587514608
6.434999999999948,0.6302501096574318,2.004870700884647
6.444999999999948,0.9300973255374342,0.31471604422068655
6.454999999999948,0.7700563818489322,1.1347747556851657
6.4649999999999475,0.9256386854245466,0.33558503110623394
6.474999999999947,0.5809054544836934,2.358945456428136
6.484999999999947,0.48956290114084083,3.1019150025848368
6.494999999999947,0.21651457070532704,6.645128717633161
6.504999999999947,0.8239755851308932,0.8408565650678956
6.514999999999946,0.7313573606324536,1.3587036336062595
6.524999999999946,0.649266862472381,1.8757676224759
6.534999999999946,0.9575319164156267,0.18846741231739594
6.544999999999946,0.7011292241180003,1.5420193046524064
6.5549999999999455,0.6472741128544119,1.889117618516785
6.564999999999945,0.657351667786321,1.822022308679433
6.574999999999945,0.3781094918791837,4.223824201804155
6.584999999999945,0.772900498020305,1.1187641286330172
6.594999999999945,0.6130549921172243,2.1250056675097624
6.6049999999999445,0.8596410854129037,0.6568283615208259
6.614999999999944,0.7600968142980044,1.1913108766978284
6.624999999999944,0.6212140740149427,2.067587136038323
6.634999999999944,0.3330228105522919,4.775260182723386
6.644999999999944,0.567148942356226,2.463028734720823
6.654999999999943,0.9151586005231133,0.3850363449842277
6.664999999999943,0.9317576545443009,0.30697030757974203
6.674999999999943,0.6971584499554756,1.566685043686724
6.684999999999943,0.6144032382404758,2.11546504001506
6.6949999999999426,0.9736264414515746,0.11607640180025186
6.704999999999942,0.7527971248146659,1.23322048294282
6.714999999999942,0.6876998065437064,1.6260109782900058
6.724999999999942,0.7263731393506562,1.3884022402369554
6.734999999999942,0.9846876608297007,0.06701504212289477
6.7449999999999415,0.9801383497598748,0.08712617882483258
6.754999999999941,0.9199136005658751,0.3625296021913912
6.764999999999941,0.981829902461212,0.07963745228468913
6.774999999999941,0.711735861923431,1.4768115101574177
6.784999999999941,0.6457788364173264,1.899161918641949
6.79499999999994,0.5915729359083669,2.2799170292145017
6.80499999999994,0.9749020759602575,0.11039004820325052
6.81499999999994,0.974126751719047,0.11384529783961288
6.82499999999994,0.6606476343546339,1.8003011579213093
6.83499999999994,0.9649824794945886,0.15480571762835482
6.844999999999939,0.9697619979843269,0.13334838563529894
6.854999999999939,0.5780058073525729,2.3806779810454572
6.864999999999939,0.41363759740598444,3.8337999311563338
6.874999999999939,0.8253380664068648,0.8336812381202251
6.8849999999999385,0.913120509170934,0.3947190262534166
6.894999999999938,0.9848411929514368,0.0663379446203938
6.904999999999938,0.7759528683442755,1.101646571434086
6.914999999999938,0.973782016012698,0.11538250347291167
6.924999999999938,0.9933502322195916,0.028976023575425447
6.934999999999937,0.992668310716115,0.03195842027804476
6.944999999999937,0.9888976169142818,0.04848669687800276
