lambda_um,T_H2O,T_CO2,T_O3,T_N2O,T_CH4,T_O2
6.309999999999952,0.9947960433306307,0.9999999999483618,1.0,0.9999999992307171,0.999999896657336,0.9999999939484295
6.329999999999951,0.9583725375726173,0.999999999946051,1.0,0.99999999963936,0.9999999436876297,0.9999999720054904
6.349999999999951,0.720334434895755,0.9999999999522895,1.0,0.9999999998148152,0.9999995568041468,0.9999999946470026
6.36999999999995,0.7578923407112013,0.9999999999709372,1.0,0.9999999999035288,0.9999999073802689,0.9999999855394244
6.38999999999995,0.8812910389295068,0.9999999999850099,1.0,0.9999999999569354,0.9999996786123708,0.9999999997058017
6.4099999999999495,0.41594592016755655,0.9999999999946338,0.9999999999999993,0.999999999978086,0.9999996471451936,0.9999999809034126
6.429999999999949,0.6646589283757063,0.9999999999996155,0.9999999999999982,0.9999999999883713,0.9999987679037883,0.9999997059213019
6.449999999999949,0.8502320256510602,0.999999999999979,0.9999999999999963,0.9999999999882122,0.999997933498728,0.9999999160384357
6.469999999999948,0.7532559055891773,0.9999999999992049,0.9999999999999857,0.9999999999774392,0.9999966209764297,0.999999987126739
6.489999999999948,0.3530019107494019,0.9999999999961884,0.9999999999981147,0.9999999999540089,0.999994129548826,0.9999999837659876
6.509999999999947,0.7778341626145251,0.9999999999947252,0.9999999999951938,0.9999999999279914,0.9999947827375181,0.999999999759846
6.529999999999947,0.8030337161958617,0.9999999999919037,0.9999999999905138,0.9999999999052602,0.9999998925654262,0.9999999757970086
6.5499999999999465,0.6743067075669529,0.9999999999816399,0.9999999999875102,0.9999999998969482,0.999999951434033,0.9999999951398192
6.569999999999946,0.5176930594196687,0.9999999999678232,0.999999999986412,0.9999999999133393,0.9999999633526427,0.9999999964750317
6.589999999999946,0.6929502393847066,0.9999999999529974,0.9999999999863549,0.999999999946318,0.9999999670239855,0.9999999687959701
6.609999999999945,0.8099594047735545,0.9999999999428902,0.9999999999863948,0.9999999993698595,0.9999999114331645,0.9999999997869214
6.629999999999945,0.4768342004390196,0.9999999999414028,0.9999999999850927,0.9999999999567848,0.9999999829795353,0.9999999698905199
6.649999999999944,0.7403485939265475,0.9999999999575997,0.9999999999820841,0.9999999999428079,0.9999996211773486,0.9999999947815055
6.669999999999944,0.8144375887502201,0.9999999999846033,0.9999999999747631,0.9999999999443703,0.9999999444677055,0.9999999997650729
6.6899999999999435,0.7935918823672182,0.9999999999724773,0.9999999999711584,0.9999999999382769,0.9999995766902682,0.9999999690719427
6.709999999999943,0.7202324169439122,0.9999999999470914,0.9999999999613429,0.9999999999460397,0.9999998164610227,0.9999999988737803
6.729999999999943,0.8555190590278815,0.9999999999401405,0.9999999999512501,0.999999999980663,0.9999994395414994,0.9999999971829281
6.749999999999942,0.9499554519833314,0.9999999999468787,0.9999999999384457,0.9999999999688834,0.9999995481213381,0.9999999761929788
6.769999999999942,0.8467732402639027,0.9999999999618685,0.9999999999265885,0.9999999999914783,0.9999996493945315,0.9999999998739197
6.789999999999941,0.6186432986908366,0.9999999999784903,0.9999999999118718,0.9999999999907353,0.9999976124444394,0.9999999973402062
6.809999999999941,0.9745102067789215,0.9999999999882199,0.9999999999055826,0.9999999999928464,0.999999796333636,0.9999999823283743
6.829999999999941,0.8124389524858159,0.9999999999949576,0.9999999998919624,0.9999999999937004,0.9999975885035469,0.9999999999256295
6.84999999999994,0.7738683920267992,0.9999999999974664,0.9999999998827229,0.999999999988342,0.9999995568031705,0.9999999883644601
6.86999999999994,0.619460160248031,0.9999999999874128,0.9999999998595569,0.9999999999824153,0.9999979111386994,0.9999999973623043
6.889999999999939,0.9488920918072797,0.9999999999641832,0.9999999998493166,0.9999999999687033,0.9999991448700444,0.9999999999575527
6.909999999999939,0.8746086623258362,0.9999999999029315,0.9999999998680147,0.9999999999357687,0.9999967003388074,0.999999992053378
6.929999999999938,0.993020642232653,0.9999999997582416,0.9999999998068589,0.9999999998713401,0.9999980580655318,0.9999999985803487
6.949999999999938,0.8742301650116013,0.9999999994561605,0.9999999998234111,0.9999999997784219,0.9999983444152595,0.9999999999822745
6.969999999999938,0.8211191736528156,0.9999999986999438,0.9999999996036665,0.99999999968027,0.9999973005129845,0.999999995297225
6.989999999999937,0.8884766924317402,0.9999999974058418,0.9999999989144884,0.9999999996101121,0.999999484848289,0.9999999989682836
7.009999999999937,0.9813924350912715,0.9999999945043084,0.9999999982576059,0.9999999994583448,0.9999975323814121,0.999999999985533
7.029999999999936,0.8933023282353568,0.9999999900550209,0.9999999977316717,0.9999999991172741,0.9999991653305208,0.9999999995466667
7.049999999999936,0.6792663409739409,0.9999999807855132,0.9999999977821807,0.9999999983659471,0.9999983840846368,0.999999997149007
7.0699999999999354,0.9716297964328061,0.9999999661683534,0.9999999983710182,0.9999999974675647,0.9999991429016286,0.9999999999912801
7.089999999999935,0.9716920110704821,0.9999999461233154,0.9999999991306052,0.9999999967689331,0.9999988099824245,0.9999999997889107
7.109999999999935,0.911493692481856,0.9999999138954462,0.9999999988640699,0.9999999966654711,0.9999987921371573,0.9999999984413406
7.129999999999934,0.9865514169543547,0.9999998717663731,0.9999999988304468,0.9999999975435094,0.9999992658404541,0.9999999999925921
7.149999999999934,0.8322723058013789,0.9999998019891212,0.9999999987568159,0.9999999986891551,0.9999983867183889,0.9999999999929168
7.169999999999933,0.7994894121698588,0.9999996979741981,0.9999999986938441,0.9999999994980602,0.999997725507547,0.9999999992256664
7.189999999999933,0.9869888106937127,0.9999995854043573,0.9999999986302901,0.999999998598428,0.999997989370434,0.9999999998858702
7.2099999999999325,0.8597209155444996,0.9999994448920481,0.9999999988318548,0.9999999981318566,0.9999952496433733,0.9999999999973096
7.229999999999932,0.9954804733103523,0.9999992861651328,0.9999999989542275,0.9999999978933996,0.9999894400506733,0.9999999996468915
7.249999999999932,0.9727682467121164,0.9999991886330819,0.9999999990590192,0.999999997931952,0.9999853882534865,0.9999999999314747
7.269999999999931,0.8716310128576072,0.9999992212055686,0.9999999993350513,0.9999999982228523,0.9999809607843049,0.9999999999991616
7.289999999999931,0.9740488970018967,0.9999993878060315,0.9999999992939727,0.999999998742873,0.9999659206977726,0.9999999999774875
7.30999999999993,0.9612514617214122,0.9999996874819573,0.9999999995195511,0.999999998825311,0.9999390770665098,0.999999999849959
7.32999999999993,0.8881240830302978,0.9999997579391674,0.9999999996335999,0.9999999992899774,0.9999125023472469,0.9999999999829962
7.3499999999999295,0.9403936078026347,0.99999946027434,0.9999999996497009,0.9999999994595807,0.9999133948937219,0.9999999999997807
7.369999999999929,0.9906256643165886,0.9999992768809354,0.9999999997209343,0.9999999995290251,0.9998162028979959,0.9999999999456423
7.389999999999929,0.984349983041601,0.9999992376643757,0.9999999997971838,0.9999999996071214,0.9998419597503695,0.9999999999952317
7.409999999999928,0.9876313375737211,0.9999993206840211,0.9999999998435021,0.9999999991487794,0.9998545970616949,0.9999999999999053
7.429999999999928,0.9985816360708872,0.9999994759744284,0.9999999998837045,0.9999999966342459,0.9998083784324389,0.9999999999999098
7.449999999999927,0.977610794069727,0.9999996462948378,0.9999999998994001,0.9999999852986917,0.9996246484654301,0.9999999999768379
7.469999999999927,0.8915822981177957,0.9999997865712987,0.9999999999145535,0.9999999208921309,0.9997779050212154,0.9999999999998732
7.4899999999999265,0.9713779782593199,0.9999998809465486,0.9999999999311914,0.9999997241662929,0.9999640053394159,0.9999999999999734
7.509999999999926,0.9972777613174365,0.9999999362659803,0.9999999999466643,0.9999991373793596,0.9996910548002772,0.9999999999999482
7.529999999999926,0.9986507656805075,0.9999999649005448,0.9999999999664342,0.9999975556839816,0.9997313685846255,0.9999999999914188
7.549999999999925,0.9972577690968903,0.9999999800816674,0.9999999999750862,0.9999932094191604,0.9999863103085207,0.9999999999999744
7.569999999999925,0.9852269889286634,0.9999999887203194,0.9999999999816058,0.9999849449604661,0.9998883401390615,0.9999999999999931
7.589999999999924,0.9568482666227864,0.9999999937142908,0.9999999999846138,0.9999689403976709,0.9999420035803939,0.9999999999999829
